POI_ID,STREET_NAME,HOUSE_NUMBER,POSTAL_CODE,LAT,LON
1108686978,Georg-Friedrich-Straße,6,76131,49.01071,8.42328
1039892565,Steinhäuserstraße,25,76135,48.99751,8.38151
1070508629,Lammstraße,4,76133,49.00985,8.40268
1039266225,Erbprinzenstraße,27,76133,49.00884,8.39736
1070459471,Rheinstraße,32,76185,49.01127,8.36053
50609420,Waidweg,,76189,49.00518,8.32311
1039893097,Nebeniusstraße,22,76137,48.99734,8.40769
1039243152,Kriegsstraße,276,76135,49.00562,8.3722
1178892199,Neureuter Straße,14,76185,49.02481,8.35734
50611338,Wilhelm-Baur-Straße,,76135,49.00278,8.37116
1164919040,Kaiserstraße,92,76133,49.00974,8.40116
995160322,Rheinstraße,6,76185,49.01149,8.36454
1178852719,Werderplatz,40,76137,49.00145,8.40747
800753381,Leopoldstraße,3,76133,49.0099,8.38978
1070623338,Kaiserstraße,128,76133,49.00995,8.39681
51774687,Kaiserstraße,164,76133,49.01012,8.39296
1070132234,Poststraße,,76137,48.9953,8.40394
800760087,Waldstraße,32,76133,49.01015,8.39777
1017890502,Durlacher Allee,69,76131,49.00655,8.43061
1193011479,Kriegsstraße,224,76135,49.00556,8.38155
1178850509,Dornröschenweg,9,76189,48.99383,8.33426
1166357607,Ebertstraße,,76135,48.99447,8.39533
1178851121,Ebertstraße,7,76137,48.99428,8.39718
1017890555,Ettlinger Straße,43,76137,48.9974,8.40429
50609438,Elfmorgenbruchstraße,,76139,49.00583,8.44699
1011544348,Kaiserstraße,138,76133,49.01,8.39586
1039880856,Durlacher Allee,24,76131,49.00837,8.41995
1104303594,Kaiserstraße,189,76133,49.00983,8.39835
50609417,,,76131,49.01556,8.41905
1070067522,Am Anger,,76189,48.99587,8.33816
57565235,Weinweg,20,76131,49.00879,8.44405
1024125956,Neureuter Straße,10,76185,49.01917,8.35603
1108695009,Bahnhofplatz,1,76137,48.99443,8.40134
57561516,Baumeisterstraße,54,76137,49.00436,8.40966
1103752734,Kohlenstraße,1,76185,49.00602,8.36068
1131722973,Am Sonnenbad,,76189,49.01261,8.34868
800758758,Rüppurrer Straße,1,76137,49.00557,8.41055
1058544192,Langenackerstraße,14,76189,49.00538,8.33403
1058556680,Ritterstraße,7,76133,49.0091,8.40077
1017027840,,,76137,48.99202,8.4019
1058556662,Kaiserallee,40,76185,49.01138,8.36996
1039130163,Ettlinger-Tor-Platz,1,76133,49.00564,8.40312
1005158272,Erzbergerstraße,131,76149,49.02783,8.38615
1005358212,,,76137,48.99217,8.40211
1104101724,Ettlinger-Tor-Platz,1,76133,49.00564,8.40312
1131753139,Waldhornstraße,14,76131,49.01039,8.40914
800764857,Zähringerstraße,69,76133,49.00899,8.40213
1115829692,Carl-Metz-Straße,7,76185,49.01068,8.35351
1112455260,Kaiserallee,58,76185,49.01136,8.36756
1039243410,Bernsteinstraße,22,76189,48.99519,8.35236
1132034810,Durmersheimer Straße,91,76185,49.0005,8.35064
1017889009,Rheinstraße,45,76185,49.01113,8.36086
1039130283,Kaiserstraße,193,76133,49.00985,8.39801
1104303655,Karlstraße,34,76133,49.0068,8.39467
1132504730,Ettlinger-Tor-Platz,1,76133,49.00564,8.40312
57568242,Festplatz,2,76137,49.00308,8.40193
801780823,Scheffelstraße,1,76135,49.00999,8.38185
1010054602,Bahnhofplatz,,76137,48.99449,8.4016
800754421,Werderstraße,51,76137,49.0016,8.40789
1132504726,Ettlinger-Tor-Platz,1,76133,49.00564,8.40312
1193011544,Amalienstraße,51,76133,49.00895,8.39156
57553304,Gerwigstraße,83,76131,49.00607,8.44281
1108687026,Zähringerstraße,72,76133,49.00874,8.40859
801782352,Rheinstraße,41,76185,49.0112,8.36136
1174481834,Karlstraße,,76133,49.00868,8.39497
50604918,Stephanienstraße,28,76133,49.01201,8.39523
1164824942,Daxlander Straße,2,76185,49.0058,8.3498
1039879087,Zeppelinstraße,15,76185,49.00295,8.35668
1174481829,Marie-Baum-Straße,,76137,49.00317,8.41566
1058556678,Bunsenstraße,18,76135,49.00472,8.37354
1005228948,Kaiserslauterner Straße,4,76187,49.03448,8.37122
57565781,Südendstraße,32,76137,48.99862,8.38932
1005166382,Sophienstraße,12,76133,49.00637,8.39316
1165961625,Fritz-Haber-Straße,5,76185,48.99994,8.35782
1039130165,Ettlinger-Tor-Platz,1,76133,49.00564,8.40312
1005231867,Lessingstraße,16,76135,49.00884,8.38529
50609423,Bannwaldallee,,76185,48.99825,8.37108
1132232660,Carl-Metz-Straße,3,76185,49.01104,8.35306
1175957090,Passagehof,,76133,49.01146,8.3982
50612375,Bahnhofplatz,6,76137,48.99475,8.40041
800752609,Kaiserstraße,90,76133,49.00972,8.40168
50605267,Douglasstraße,7,76133,49.01119,8.3936
50609418,Fettweisstraße,,76189,49.01381,8.31051
800753696,Karlstraße,66,76137,49.00228,8.39423
800761070,Kreuzstraße,10,76133,49.00907,8.40538
1112142128,Lerchenstraße,1,76185,49.01338,8.3562
898512336,Mauerweg,2,76185,49.00739,8.33954
50606327,Bahnhofplatz,6,76137,48.99475,8.40041
1178675930,Haid-und-Neu-Straße,30,76131,49.01326,8.42834
998736499,Im Husarenlager,1,76187,49.03316,8.35534
1112146620,Mathystraße,11,76133,49.0024,8.39497
1108398594,Herrenstraße,21,76133,49.00951,8.39917
1039782029,Ettlinger-Tor-Platz,1,76133,49.00564,8.40312
1039266256,Rheinstraße,6,76185,49.01149,8.36454
1039243423,Joachim-Kurzaj-Weg,5,76189,48.99405,8.36314
1039815632,Hagenstraße,7,76185,49.01442,8.37064
800851082,,,76137,49.00313,8.39947
1024187152,Zeppelinstraße,15,76185,49.00295,8.35668
1178082138,Bahnhofplatz,14,76137,48.99419,8.39841
1039880698,Ritterstraße,6,76133,49.01035,8.40167
1070067521,Eckenerstraße,,76185,49.00157,8.34496
1001398160,Hermann-Veit-Straße,5,76135,48.9966,8.37802
1011023698,Kußmaulstraße,,76187,49.01888,8.36934
800756419,Hermann-Billing-Straße,11,76137,49.00399,8.39884
50604609,Kaiserstraße,131,76133,49.00948,8.40527
800757942,Kreuzstraße,29,76133,49.00632,8.406
1108687032,Kaiserstraße,160,76133,49.01011,8.39328
1017889806,Karlstraße,49,76133,49.00515,8.39473
1024643474,Turnerstraße,18,76189,49.0041,8.33338
1178852536,Gerwigstraße,3,76131,49.00948,8.42413
50612139,Ettlinger Straße,4,76137,49.00038,8.40286
1040338492,Kaiserstraße,94,76133,49.00976,8.4007
1174481940,Englerstraße,,76131,49.00932,8.41126
800758058,Kaiserstraße,129,76133,49.00947,8.40566
1039266242,Herderstraße,5,76185,49.01062,8.36856
1131722976,Durmersheimer Straße,81,76185,49.00095,8.35161
50604368,Südliche Hildapromenade,,76133,49.01218,8.3839
50604512,Kaiserstraße,217,76133,49.01001,8.39462
1017890537,Zeppelinstraße,2,76185,49.00369,8.3654
800766640,Karlstraße,13,76133,49.01071,8.39516
1193011622,Waldstraße,50,76133,49.00748,8.39312
1017154880,Rheinstraße,44,76185,49.01185,8.35861
